price,quantity,type,timestamp
100380000,0.0071,1,2024-04-09 18:31:27.226
100390000,0.5354,1,2024-04-09 18:31:27.226
100374000,0.0003,0,2024-04-09 18:31:28.260
100373000,0.0005,0,2024-04-09 18:31:28.260
100337000,0.2989,0,2024-04-09 18:31:28.260
100300000,2.4571,0,2024-04-09 18:31:28.260
100297000,0.307,0,2024-04-09 18:31:28.260
100376000,0.0488,1,2024-04-09 18:31:28.260
100377000,0.0996,1,2024-04-09 18:31:28.260
100380000,0.0071,1,2024-04-09 18:31:28.260
100390000,0.5354,1,2024-04-09 18:31:28.260
100425000,0.1063,1,2024-04-09 18:31:28.260
100374000,0.0003,0,2024-04-09 18:31:29.330
100337000,0.2989,0,2024-04-09 18:31:29.330
100300000,2.4571,0,2024-04-09 18:31:29.330
100297000,0.307,0,2024-04-09 18:31:29.330
100282000,0.003,0,2024-04-09 18:31:29.330
100376000,0.0488,1,2024-04-09 18:31:29.330
100377000,0.0996,1,2024-04-09 18:31:29.330
100380000,0.0071,1,2024-04-09 18:31:29.330
100390000,0.5354,1,2024-04-09 18:31:29.330
100425000,0.1063,1,2024-04-09 18:31:29.330
100374000,0.0003,0,2024-04-09 18:31:30.357
100337000,0.299,0,2024-04-09 18:31:30.357
100300000,2.4571,0,2024-04-09 18:31:30.357
100297000,0.307,0,2024-04-09 18:31:30.357
100282000,0.003,0,2024-04-09 18:31:30.357
100376000,0.0488,1,2024-04-09 18:31:30.357
100377000,0.0996,1,2024-04-09 18:31:30.357
100380000,0.0071,1,2024-04-09 18:31:30.357
100390000,0.5354,1,2024-04-09 18:31:30.357
100425000,0.0496,1,2024-04-09 18:31:30.357
100374000,0.0003,0,2024-04-09 18:31:31.381
100337000,0.299,0,2024-04-09 18:31:31.381
100300000,2.4571,0,2024-04-09 18:31:31.381
100297000,0.307,0,2024-04-09 18:31:31.381
100282000,0.003,0,2024-04-09 18:31:31.381
100376000,0.0488,1,2024-04-09 18:31:31.381
100377000,0.0996,1,2024-04-09 18:31:31.381
100380000,0.0071,1,2024-04-09 18:31:31.381
100390000,0.5354,1,2024-04-09 18:31:31.381
100425000,0.0496,1,2024-04-09 18:31:31.381
100374000,0.0003,0,2024-04-09 18:31:32.407
100337000,0.299,0,2024-04-09 18:31:32.407
100300000,2.4571,0,2024-04-09 18:31:32.407
100297000,0.307,0,2024-04-09 18:31:32.407
100282000,0.003,0,2024-04-09 18:31:32.407
100376000,0.0488,1,2024-04-09 18:31:32.407
100377000,0.0996,1,2024-04-09 18:31:32.407
100380000,0.0071,1,2024-04-09 18:31:32.407
100390000,0.5354,1,2024-04-09 18:31:32.407
100425000,0.0496,1,2024-04-09 18:31:32.407
100375000,0.0001,0,2024-04-09 18:31:33.428
100337000,0.299,0,2024-04-09 18:31:33.428
100300000,2.4571,0,2024-04-09 18:31:33.428
100297000,0.307,0,2024-04-09 18:31:33.428
100282000,0.003,0,2024-04-09 18:31:33.428
100376000,0.0487,1,2024-04-09 18:31:33.428
100377000,0.0996,1,2024-04-09 18:31:33.428
100380000,0.0071,1,2024-04-09 18:31:33.428
100390000,0.5354,1,2024-04-09 18:31:33.428
100425000,0.0496,1,2024-04-09 18:31:33.428
100375000,0.0002,0,2024-04-09 18:31:34.452
100337000,0.299,0,2024-04-09 18:31:34.452
100300000,2.4571,0,2024-04-09 18:31:34.452
100297000,0.307,0,2024-04-09 18:31:34.452
100282000,0.003,0,2024-04-09 18:31:34.452
100376000,0.0487,1,2024-04-09 18:31:34.452
100377000,0.0996,1,2024-04-09 18:31:34.452
100380000,0.0071,1,2024-04-09 18:31:34.452
100390000,0.5354,1,2024-04-09 18:31:34.452
100425000,0.0496,1,2024-04-09 18:31:34.452
100375000,0.0002,0,2024-04-09 18:31:35.476
100337000,0.299,0,2024-04-09 18:31:35.476
100300000,2.4571,0,2024-04-09 18:31:35.476
100297000,0.307,0,2024-04-09 18:31:35.476
100282000,0.003,0,2024-04-09 18:31:35.476
100376000,0.0487,1,2024-04-09 18:31:35.476
100377000,0.0996,1,2024-04-09 18:31:35.476
100380000,0.0071,1,2024-04-09 18:31:35.476
100390000,0.5354,1,2024-04-09 18:31:35.476
100425000,0.0496,1,2024-04-09 18:31:35.476
100337000,0.299,0,2024-04-09 18:31:36.506
100300000,2.4571,0,2024-04-09 18:31:36.506
100297000,0.307,0,2024-04-09 18:31:36.506
100282000,0.003,0,2024-04-09 18:31:36.506
100274000,0.0013,0,2024-04-09 18:31:36.506
100375000,0.3648,1,2024-04-09 18:31:36.506
100376000,0.0487,1,2024-04-09 18:31:36.506
100377000,0.0996,1,2024-04-09 18:31:36.506
100380000,0.0069,1,2024-04-09 18:31:36.506
100390000,0.5354,1,2024-04-09 18:31:36.506
100337000,0.299,0,2024-04-09 18:31:37.533
100300000,2.4571,0,2024-04-09 18:31:37.533
100297000,0.307,0,2024-04-09 18:31:37.533
100282000,0.003,0,2024-04-09 18:31:37.533
100274000,0.0013,0,2024-04-09 18:31:37.533
100375000,0.3648,1,2024-04-09 18:31:37.533
100376000,0.0487,1,2024-04-09 18:31:37.533
100377000,0.0996,1,2024-04-09 18:31:37.533
100380000,0.0069,1,2024-04-09 18:31:37.533
100390000,0.5354,1,2024-04-09 18:31:37.533
100340000,0.0019,0,2024-04-09 18:31:38.559
100338000,0.001,0,2024-04-09 18:31:38.559
100337000,0.299,0,2024-04-09 18:31:38.559
100300000,2.4571,0,2024-04-09 18:31:38.559
100297000,0.307,0,2024-04-09 18:31:38.559
100375000,0.3648,1,2024-04-09 18:31:38.559
100376000,0.0506,1,2024-04-09 18:31:38.559
100377000,0.0996,1,2024-04-09 18:31:38.559
100380000,0.0069,1,2024-04-09 18:31:38.559
100390000,0.5354,1,2024-04-09 18:31:38.559
100341000,0.0019,0,2024-04-09 18:31:39.585
100338000,0.0209,0,2024-04-09 18:31:39.585
100337000,0.299,0,2024-04-09 18:31:39.585
100300000,2.4571,0,2024-04-09 18:31:39.585
100297000,0.307,0,2024-04-09 18:31:39.585
100375000,0.3648,1,2024-04-09 18:31:39.585
100376000,0.0506,1,2024-04-09 18:31:39.585
100377000,0.0996,1,2024-04-09 18:31:39.585
100380000,0.0069,1,2024-04-09 18:31:39.585
100390000,0.5354,1,2024-04-09 18:31:39.585
100343000,0.0019,0,2024-04-09 18:31:40.624
100338000,0.0209,0,2024-04-09 18:31:40.624
100337000,0.309,0,2024-04-09 18:31:40.624
100300000,2.4571,0,2024-04-09 18:31:40.624
100297000,0.307,0,2024-04-09 18:31:40.624
100375000,0.3648,1,2024-04-09 18:31:40.624
100376000,0.0506,1,2024-04-09 18:31:40.624
100377000,0.0996,1,2024-04-09 18:31:40.624
100380000,0.0069,1,2024-04-09 18:31:40.624
100390000,0.5354,1,2024-04-09 18:31:40.624
100345000,0.0026,0,2024-04-09 18:31:41.659
100338000,0.0209,0,2024-04-09 18:31:41.659
100337000,0.309,0,2024-04-09 18:31:41.659
100300000,2.4571,0,2024-04-09 18:31:41.659
100297000,0.307,0,2024-04-09 18:31:41.659
100375000,0.3648,1,2024-04-09 18:31:41.659
100376000,0.0506,1,2024-04-09 18:31:41.659
100377000,0.0996,1,2024-04-09 18:31:41.659
100380000,0.0069,1,2024-04-09 18:31:41.659
100390000,0.5354,1,2024-04-09 18:31:41.659
100338000,0.0209,0,2024-04-09 18:31:42.681
100337000,0.309,0,2024-04-09 18:31:42.681
100300000,2.4571,0,2024-04-09 18:31:42.681
100297000,0.307,0,2024-04-09 18:31:42.681
100282000,0.003,0,2024-04-09 18:31:42.681
100375000,0.3648,1,2024-04-09 18:31:42.681
100376000,0.0506,1,2024-04-09 18:31:42.681
100377000,0.0996,1,2024-04-09 18:31:42.681
100380000,0.0069,1,2024-04-09 18:31:42.681
100390000,0.5354,1,2024-04-09 18:31:42.681
100338000,0.001,0,2024-04-09 18:31:43.728
100337000,0.309,0,2024-04-09 18:31:43.728
100300000,2.4571,0,2024-04-09 18:31:43.728
100297000,0.3169,0,2024-04-09 18:31:43.728
100282000,0.003,0,2024-04-09 18:31:43.728
100375000,0.3668,1,2024-04-09 18:31:43.728
100376000,0.0506,1,2024-04-09 18:31:43.728
100377000,0.0996,1,2024-04-09 18:31:43.728
100380000,0.0069,1,2024-04-09 18:31:43.728
100390000,0.5354,1,2024-04-09 18:31:43.728
100349000,0.0034,0,2024-04-09 18:31:44.748
100348000,0.05,0,2024-04-09 18:31:44.748
100338000,0.001,0,2024-04-09 18:31:44.748
100337000,0.309,0,2024-04-09 18:31:44.748
100300000,2.4571,0,2024-04-09 18:31:44.748
100375000,0.3968,1,2024-04-09 18:31:44.748
100376000,0.0506,1,2024-04-09 18:31:44.748
100377000,0.0996,1,2024-04-09 18:31:44.748
100380000,0.0069,1,2024-04-09 18:31:44.748
100390000,0.5354,1,2024-04-09 18:31:44.748
100350000,0.0026,0,2024-04-09 18:31:45.770
100338000,0.001,0,2024-04-09 18:31:45.770
100337000,0.309,0,2024-04-09 18:31:45.770
100300000,2.4571,0,2024-04-09 18:31:45.770
100297000,0.3169,0,2024-04-09 18:31:45.770
100375000,0.3968,1,2024-04-09 18:31:45.770
100376000,0.0506,1,2024-04-09 18:31:45.770
100377000,0.0996,1,2024-04-09 18:31:45.770
100380000,0.0069,1,2024-04-09 18:31:45.770
100390000,0.5354,1,2024-04-09 18:31:45.770
100366000,0.0007,0,2024-04-09 18:31:59.938
100338000,0.4974,0,2024-04-09 18:31:59.938
100337000,0.299,0,2024-04-09 18:31:59.938
100300000,0.0571,0,2024-04-09 18:31:59.938
100297000,0.3169,0,2024-04-09 18:31:59.938
100375000,0.3966,1,2024-04-09 18:31:59.938
100376000,0.0506,1,2024-04-09 18:31:59.938
100377000,0.0996,1,2024-04-09 18:31:59.938
100380000,0.0069,1,2024-04-09 18:31:59.938
100390000,0.0002,1,2024-04-09 18:31:59.938
100366000,0.0007,0,2024-04-09 18:32:01.009
100338000,0.4974,0,2024-04-09 18:32:01.009
100337000,0.299,0,2024-04-09 18:32:01.009
100300000,0.0571,0,2024-04-09 18:32:01.009
100297000,0.3169,0,2024-04-09 18:32:01.009
100375000,0.3966,1,2024-04-09 18:32:01.009
100376000,0.0506,1,2024-04-09 18:32:01.009
100377000,0.0996,1,2024-04-09 18:32:01.009
100380000,0.0069,1,2024-04-09 18:32:01.009
100390000,0.0002,1,2024-04-09 18:32:01.009
100366000,0.0007,0,2024-04-09 18:32:02.084
100338000,0.4974,0,2024-04-09 18:32:02.084
100337000,0.299,0,2024-04-09 18:32:02.084
100300000,0.0571,0,2024-04-09 18:32:02.084
100297000,0.307,0,2024-04-09 18:32:02.084
100375000,0.3966,1,2024-04-09 18:32:02.084
100376000,0.0544,1,2024-04-09 18:32:02.084
100377000,0.0996,1,2024-04-09 18:32:02.084
100380000,0.0069,1,2024-04-09 18:32:02.084
100390000,0.0002,1,2024-04-09 18:32:02.084
100366000,0.0007,0,2024-04-09 18:32:03.163
100338000,0.4974,0,2024-04-09 18:32:03.163
100337000,0.299,0,2024-04-09 18:32:03.163
100300000,0.0571,0,2024-04-09 18:32:03.163
100297000,0.307,0,2024-04-09 18:32:03.163
100375000,0.3966,1,2024-04-09 18:32:03.163
100376000,0.0544,1,2024-04-09 18:32:03.163
100377000,0.0996,1,2024-04-09 18:32:03.163
100380000,0.0069,1,2024-04-09 18:32:03.163
100390000,0.0002,1,2024-04-09 18:32:03.163
100366000,0.0007,0,2024-04-09 18:32:04.189
100338000,0.4974,0,2024-04-09 18:32:04.189
100337000,0.299,0,2024-04-09 18:32:04.189
100300000,0.0571,0,2024-04-09 18:32:04.189
100297000,0.307,0,2024-04-09 18:32:04.189
100375000,0.3516,1,2024-04-09 18:32:04.189
100376000,0.0544,1,2024-04-09 18:32:04.189
100377000,0.0996,1,2024-04-09 18:32:04.189
100380000,0.0069,1,2024-04-09 18:32:04.189
100390000,0.0002,1,2024-04-09 18:32:04.189
100366000,0.0007,0,2024-04-09 18:32:05.313
100338000,0.4974,0,2024-04-09 18:32:05.313
100337000,0.299,0,2024-04-09 18:32:05.313
100300000,0.0571,0,2024-04-09 18:32:05.313
100297000,0.307,0,2024-04-09 18:32:05.313
100375000,0.3515,1,2024-04-09 18:32:05.313
100376000,0.0544,1,2024-04-09 18:32:05.313
100377000,0.0996,1,2024-04-09 18:32:05.313
100380000,0.0069,1,2024-04-09 18:32:05.313
100390000,0.0002,1,2024-04-09 18:32:05.313
100366000,0.0008,0,2024-04-09 18:32:06.377
100339000,0.0973,0,2024-04-09 18:32:06.377
100338000,0.4974,0,2024-04-09 18:32:06.377
100337000,0.0003,0,2024-04-09 18:32:06.377
100300000,2.421,0,2024-04-09 18:32:06.377
100375000,0.2071,1,2024-04-09 18:32:06.377
100376000,0.0544,1,2024-04-09 18:32:06.377
100377000,0.0996,1,2024-04-09 18:32:06.377
100380000,0.0069,1,2024-04-09 18:32:06.377
100390000,0.0002,1,2024-04-09 18:32:06.377
100375000,0.1621,0,2024-04-09 18:32:07.439
100366000,0.0001,0,2024-04-09 18:32:07.439
100339000,2.4,0,2024-04-09 18:32:07.439
100338000,0.4974,0,2024-04-09 18:32:07.439
100337000,0.0003,0,2024-04-09 18:32:07.439
100377000,0.0247,1,2024-04-09 18:32:07.439
100380000,0.0069,1,2024-04-09 18:32:07.439
100390000,0.0002,1,2024-04-09 18:32:07.439
100425000,0.0496,1,2024-04-09 18:32:07.439
100426000,0.0002,1,2024-04-09 18:32:07.439
