timestamp,mid_price,book_imbalance,vwap_spread
2024-04-15 19:13:20,98615500.0,11131.237377613783,41589.57118341327
2024-04-15 19:13:25,98599500.0,22171.033627673984,42091.58579671383
2024-04-15 19:13:30,98615500.0,21979.507405474782,77803.08421082795
2024-04-15 19:13:35,98598500.0,8975.22351205349,5012.117641851306
2024-04-15 19:13:40,98596000.0,3198.313278928399,10843.421426102519
2024-04-15 19:13:45,98596000.0,6921.446703493595,22756.131871417165
2024-04-15 19:13:50,98596000.0,7139.074467048049,10237.127882614732
2024-04-15 19:13:55,98596000.0,5500.023162722588,19140.677583873272
2024-04-15 19:14:00,98590500.0,3167.69867195189,21304.008870258927
2024-04-15 19:14:05,98590500.0,3442.937369674444,13912.219372659922
2024-04-15 19:14:10,98590500.0,3923.9820962548256,14363.00207901001
2024-04-15 19:14:16,98596000.0,6304.2727258354425,22910.181478649378
2024-04-15 19:14:21,98596000.0,4623.794213742018,26185.27095773816
2024-04-15 19:14:26,98597000.0,8963.109842300415,9375.094872742891
2024-04-15 19:14:31,98616000.0,25153.781988158822,66648.44158051908
2024-04-15 19:14:36,98616000.0,23884.535595119,66900.40667423606
2024-04-15 19:14:41,98616000.0,26408.544309973717,66590.09494972229
2024-04-15 19:14:46,98652000.0,10441.047098517418,51086.35154490173
2024-04-15 19:14:51,98647500.0,11011.906112462282,36948.4335308969
2024-04-15 19:14:56,98647500.0,10963.909086048603,36992.25289401412
2024-04-15 19:15:01,98653000.0,5323.22343018651,42315.1788867712
2024-04-15 19:15:07,98665500.0,3741.0996668040752,18296.336091130972
2024-04-15 19:15:12,98671500.0,2603.968186378479,15371.057513922453
2024-04-15 19:15:17,98671500.0,4128.23866084218,24266.183239236474
2024-04-15 19:15:22,98680000.0,2983.900681838393,28171.006607070565
2024-04-15 19:15:27,98685000.0,1957.9026555866003,37814.15848822892
2024-04-15 19:15:32,98685000.0,2802.3696315586567,39775.35286605358
2024-04-15 19:15:37,98699500.0,-4696.75103700161,34232.68518687785
2024-04-15 19:15:42,98699500.0,2556.9232861846685,48098.951422959566
2024-04-15 19:15:47,98713500.0,-3645.10080447793,54169.5063586086
2024-04-15 19:15:52,98713500.0,-3781.7210599929094,54314.238138869405
2024-04-15 19:15:58,98713500.0,2348.7553194463253,58119.694602265954
2024-04-15 19:16:03,98728500.0,-7926.080343142152,44716.17043976486
2024-04-15 19:16:08,98688000.0,-2436.670217871666,32396.48022903502
2024-04-15 19:16:13,98678500.0,-3619.0353616327047,36071.67700006068
2024-04-15 19:16:18,98681000.0,-3757.866709291935,39651.51316037774
2024-04-15 19:16:23,98680500.0,-6510.567954212427,37288.40321730077
2024-04-15 19:16:28,98635500.0,1901.9151208251715,10895.410516947508
2024-04-15 19:16:33,98662000.0,-3321.2291610836983,44472.83001510799
2024-04-15 19:16:39,98662000.0,2056.3967487215996,35399.61761236191
2024-04-15 19:16:44,98657000.0,9090.516855105758,33110.457573860884
2024-04-15 19:16:50,98650500.0,14522.892319247127,23377.418538436294
2024-04-15 19:16:55,98650500.0,14693.121597260237,24950.912768378854
2024-04-15 19:17:00,98650500.0,24271.02734604478,15124.564806476235
2024-04-15 19:17:05,98650500.0,22999.254135236144,34128.690308228135
2024-04-15 19:17:10,98650500.0,25489.800888359547,61878.27112162113
2024-04-15 19:17:16,98682500.0,2932.819911301136,68262.06254468858
2024-04-15 19:17:21,98674500.0,-1231.4313782304525,49856.4752702415
2024-04-15 19:17:26,98674500.0,-982.356450393796,49853.20252136886
2024-04-15 19:17:31,98674500.0,-1732.0592464208603,49685.748203232884
2024-04-15 19:17:36,98665500.0,5473.534382358193,49433.714128136635
2024-04-15 19:17:41,98666000.0,8481.50138041377,48743.94397071004
2024-04-15 19:17:46,98665500.0,16110.64816069603,67190.32118201256
2024-04-15 19:17:51,98665500.0,22623.231393292546,70255.0178233087
2024-04-15 19:17:56,98665500.0,247.56276923418045,37694.53472328186
2024-04-15 19:18:02,98683500.0,-17353.982229083776,38001.12904369831
2024-04-15 19:18:07,98668000.0,-2383.234769657254,37219.51376397908
2024-04-15 19:18:12,98665500.0,734.0324915498495,36535.22591651976
2024-04-15 19:18:17,98666000.0,1088.524145424366,36535.602673351765
2024-04-15 19:18:22,98644500.0,-2583.4031703919172,22290.314423829317
2024-04-15 19:18:27,98594500.0,-4853.570624440908,70072.61013306677
2024-04-15 19:18:32,98595500.0,-2696.0120455920696,70305.90156647563
2024-04-15 19:18:37,98620000.0,-15271.96106761694,59178.80897793174
2024-04-15 19:18:42,98620500.0,-1034.5653981864452,3529.8747461140156
2024-04-15 19:18:47,98596500.0,13754.128482058644,69101.98521490395
2024-04-15 19:18:52,98597000.0,6410.856579050422,58518.58163547516
2024-04-15 19:18:58,98613500.0,-2284.9431974589825,19915.754257902503
2024-04-15 19:19:03,98581500.0,-1297.5199760943651,31507.566613450646
2024-04-15 19:19:08,98571500.0,-2684.42479544878,25188.81405441463
2024-04-15 19:19:13,98560500.0,7601.250696927309,25767.146122202277
2024-04-15 19:19:18,98560500.0,5647.870099619031,24150.60574389994
2024-04-15 19:19:23,98560500.0,2900.0090833306313,10390.153229638934
2024-04-15 19:19:28,98560500.0,9580.166996374726,41163.88022264838
2024-04-15 19:19:33,98589000.0,-3514.6685025393963,55481.88937227428
2024-04-15 19:19:38,98589000.0,-1269.1572740674019,57114.872281730175
2024-04-15 19:19:43,98589500.0,8644.579704284668,95358.71988517046
2024-04-15 19:19:48,98589500.0,4093.873552158475,58740.14894475043
2024-04-15 19:19:54,98609500.0,-4902.532536536455,93997.92137812078
2024-04-15 19:19:59,98600000.0,1619.261086449027,71719.90910680592
2024-04-15 19:20:04,98590500.0,12594.616429775953,71228.01246480644
2024-04-15 19:20:09,98591000.0,19922.417852908373,78240.13388067484
2024-04-15 19:20:15,98561500.0,22127.711677715182,52269.53278532624
2024-04-15 19:20:20,98620500.0,-8899.539500206709,68786.73160971701
2024-04-15 19:20:25,98591500.0,10319.14542901516,72752.21919757128
2024-04-15 19:20:30,98591000.0,7216.940768644214,64011.53934824467
2024-04-15 19:20:35,98591000.0,6381.326954975724,67325.9668905288
2024-04-15 19:20:40,98591000.0,6285.379386246204,67218.33665677905
2024-04-15 19:20:45,98591000.0,3676.444922953844,67644.70722897351
2024-04-15 19:20:50,98577000.0,18793.326163485646,66353.2024845779
2024-04-15 19:20:56,98591000.0,6781.992036283016,67862.846576944
2024-04-15 19:21:01,98591000.0,8017.947576656938,64753.16857077181
2024-04-15 19:21:06,98620500.0,-22797.585140258074,68443.70029482245
2024-04-15 19:21:11,98591500.0,8277.966582730412,68534.77642388642
2024-04-15 19:21:16,98591500.0,449.4296727627516,64863.289684578776
2024-04-15 19:21:21,98591000.0,1776.6503298133612,64997.05689972639
2024-04-15 19:21:26,98584500.0,-1692.8160303980112,52458.74185951054
2024-04-15 19:21:31,98577000.0,7109.326205894351,45410.553957358
2024-04-15 19:21:36,98577000.0,6932.513456523418,45436.23921465874
2024-04-15 19:21:42,98576500.0,5350.9892002642155,45518.90527693927
2024-04-15 19:21:47,98576500.0,1577.4516706764698,48001.759075671434
2024-04-15 19:21:52,98576500.0,486.0106867700815,50628.29052954912
2024-04-15 19:21:57,98573500.0,-2995.5079111903906,66478.96426841617
2024-04-15 19:22:02,98550000.0,17297.03682643175,64682.34755015373
2024-04-15 19:22:07,98558000.0,13973.4382648319,63487.17491175234
2024-04-15 19:22:12,98554500.0,13281.209710270166,56814.1916936636
2024-04-15 19:22:17,98554500.0,9172.130682244897,51966.646541550756
2024-04-15 19:22:23,98551000.0,20915.968755602837,60030.92467094958
2024-04-15 19:22:28,98551000.0,13674.945237621665,59916.21324792504
2024-04-15 19:22:33,98550000.0,9315.06520357728,20237.72753481567
2024-04-15 19:22:38,98550000.0,9157.636788159609,27428.382611230016
2024-04-15 19:22:43,98550000.0,4484.5456811487675,31545.003154739738
2024-04-15 19:22:48,98549500.0,2624.1431980878115,22731.532875478268
2024-04-15 19:22:53,98543500.0,4994.789849936962,17948.649828389287
2024-04-15 19:22:58,98543500.0,4975.808250173926,17948.805393233895
2024-04-15 19:23:03,98543500.0,5260.95581997931,27054.904379352927
2024-04-15 19:23:08,98543500.0,7631.78649392724,30255.3947121948
2024-04-15 19:23:14,98549500.0,6778.3589235544205,19829.32425750792
2024-04-15 19:23:19,98549000.0,4425.070695281029,21991.4941880852
2024-04-15 19:23:24,98545000.0,-3786.6303528398275,33005.133505895734
2024-04-15 19:23:29,98545000.0,-15212.956927537918,51280.49483990669
2024-04-15 19:23:34,98535500.0,-1745.3244769275188,60611.228667110205
2024-04-15 19:23:39,98535500.0,-5578.339271724224,56897.2802182883
2024-04-15 19:23:44,98539500.0,-9290.380936533213,53262.32825918496
2024-04-15 19:23:49,98532500.0,-6971.152658775449,60725.74408635497
2024-04-15 19:23:54,98532500.0,4834.237801626325,56186.36122018099
2024-04-15 19:24:00,98532500.0,-429.86470110714436,57057.25101289153
2024-04-15 19:24:05,98533000.0,-188.4566976428032,57060.596565023065
2024-04-15 19:24:10,98532500.0,-1683.364177942276,56796.18913681805
2024-04-15 19:24:15,98523000.0,10794.960924208164,48915.41401436925
2024-04-15 19:24:20,98527000.0,1412.417343005538,46590.52008280158
2024-04-15 19:24:25,98503000.0,13973.376973569393,36439.98838414252
2024-04-15 19:24:30,98502500.0,5530.51590757072,40710.8560372293
2024-04-15 19:24:35,98489500.0,9192.233500152826,37957.82838001847
2024-04-15 19:24:41,98491500.0,7019.15271833539,47021.739130437374
2024-04-15 19:24:46,98490000.0,10386.03118005395,64825.95643782616
2024-04-15 19:24:51,98490000.0,10645.906170845032,57629.623051568866
2024-04-15 19:24:56,98489500.0,5113.394750088453,30110.518494546413
2024-04-15 19:25:01,98490000.0,5111.804641097784,29270.29685996473
2024-04-15 19:25:06,98490000.0,4024.6237550526857,33876.35304136574
2024-04-15 19:25:11,98488500.0,4974.569571733475,48154.87646882236
2024-04-15 19:25:16,98488500.0,4801.546701401472,48339.063351109624
2024-04-15 19:25:21,98488500.0,4938.64933295548,59667.96990431845
2024-04-15 19:25:27,98488500.0,4080.5695236325264,66444.95335030556
2024-04-15 19:25:32,98486500.0,8967.329219207168,72062.1202802509
2024-04-15 19:25:37,98484500.0,2700.652120307088,42976.293433621526
2024-04-15 19:25:42,98495500.0,3098.3025789558887,16524.92729538679
2024-04-15 19:25:47,98484000.0,5460.752146854997,27242.94894582033
2024-04-15 19:25:52,98489000.0,3089.0196935534477,36387.578623980284
2024-04-15 19:25:57,98489000.0,3569.2455426752567,35900.95020082593
2024-04-15 19:26:02,98489000.0,901.6457927376032,27231.80732484162
2024-04-15 19:26:07,98489500.0,1275.7759251445532,25448.681182533503
2024-04-15 19:26:12,98489500.0,-2703.337212100625,29340.155339747667
2024-04-15 19:26:18,98489500.0,-2185.979249700904,32606.256491675973
2024-04-15 19:26:23,98477500.0,3647.259114444256,10705.090797632933
2024-04-15 19:26:28,98477500.0,2287.237906783819,15425.088256448507
2024-04-15 19:26:33,98475500.0,1004.3560951948166,13957.022717520595
2024-04-15 19:26:38,98476000.0,3544.2061043530703,16539.10889030993
2024-04-15 19:26:43,98474000.0,2702.0009651333094,14728.69574636221
2024-04-15 19:26:48,98474500.0,5126.700983926654,14910.047453254461
2024-04-15 19:26:53,98474500.0,5960.2807317227125,15239.144632846117
2024-04-15 19:26:58,98474500.0,6257.773847475648,15062.199110776186
2024-04-15 19:27:03,98470000.0,6788.74094671011,15850.202766105533
2024-04-15 19:27:09,98470000.0,5673.086165547371,15433.956900894642
2024-04-15 19:27:14,98468500.0,6889.698890045285,18823.643834114075
2024-04-15 19:27:19,98468500.0,6838.115009337664,18718.479972183704
2024-04-15 19:27:24,98468500.0,6881.462073177099,18635.255133479834
2024-04-15 19:27:29,98468500.0,6519.567843422294,19191.47220723331
2024-04-15 19:27:34,98489500.0,3699.7358642220497,21063.37616313994
2024-04-15 19:27:39,98497000.0,2517.271044611931,10614.79709596932
2024-04-15 19:27:44,98499500.0,2913.9046660363674,7017.40956941247
2024-04-15 19:27:49,98522000.0,-4103.45206899941,73020.41638359427
2024-04-15 19:27:54,98542000.0,-10903.62411506474,54802.62087406218
2024-04-15 19:27:59,98550000.0,6475.752507254481,46317.28794260323
2024-04-15 19:28:05,98553000.0,-131.3682618290186,37078.60870911181
2024-04-15 19:28:10,98519500.0,5438.916686072946,63161.24934619665
2024-04-15 19:28:15,98525000.0,3291.3809529840946,81616.73657663167
2024-04-15 19:28:20,98515500.0,3429.5807638913393,101303.46251995862
2024-04-15 19:28:25,98484500.0,32999.106040492654,91773.99851374328
2024-04-15 19:28:30,98484500.0,15437.069160178304,72084.29902815819
2024-04-15 19:28:35,98497000.0,7843.754421934485,77474.7369338572
2024-04-15 19:28:40,98497000.0,12400.048308059573,67535.9237536639
2024-04-15 19:28:46,98497000.0,13008.591307103634,67359.54159483314
2024-04-15 19:28:51,98497000.0,12337.205325976014,67842.6333823055
2024-04-15 19:28:56,98497500.0,12346.603320464492,66675.96671563387
2024-04-15 19:29:01,98534500.0,5665.490521103144,57041.0191565007
2024-04-15 19:29:06,98527500.0,1777.8265039771795,69746.92696544528
2024-04-15 19:29:11,98524500.0,2577.6831548660994,65202.10372816026
2024-04-15 19:29:16,98524500.0,6987.289724126458,67698.02715805173
2024-04-15 19:29:21,98519000.0,1148.9635341018438,66987.32063128054
2024-04-15 19:29:26,98519000.0,-2319.4811639785767,44461.71179679036
2024-04-15 19:29:31,98497000.0,-4279.683565720916,60544.7469599843
2024-04-15 19:29:36,98492500.0,-253.36191764473915,58590.317353993654
2024-04-15 19:29:42,98497000.0,6806.025684803724,35057.42559444904
2024-04-15 19:29:47,98497000.0,10274.696770370007,28233.69154664874
2024-04-15 19:29:52,98497500.0,6165.344844505191,21284.68848913908
2024-04-15 19:29:57,98493500.0,4597.234218925238,17950.836022019386
2024-04-15 19:30:02,98493500.0,7120.677732229233,13919.507273614407
2024-04-15 19:30:07,98493500.0,7155.125145018101,13933.46289305389
2024-04-15 19:30:12,98497000.0,9400.965052947402,23456.840150490403
2024-04-15 19:30:17,98500500.0,9389.891176119447,27999.936113506556
2024-04-15 19:30:22,98497500.0,10591.101177573204,24895.93301230669
2024-04-15 19:30:28,98497500.0,6399.561845958233,20782.61090748012
2024-04-15 19:30:33,98497500.0,6402.758483856916,20797.658911556005
2024-04-15 19:30:38,98497000.0,4804.032704174519,21160.450495883822
2024-04-15 19:30:43,98497000.0,8194.471736863256,12362.296001628041
2024-04-15 19:30:48,98497000.0,9461.161194562912,11241.928814470768
2024-04-15 19:30:53,98497000.0,9539.946061372757,11384.268831163645
2024-04-15 19:30:58,98500500.0,5476.104140609503,12430.30612719059
2024-04-15 19:31:03,98500500.0,4921.901411250234,10569.716845929623
2024-04-15 19:31:08,98500500.0,5375.711235716939,10845.09727178514
2024-04-15 19:31:13,98500500.0,8221.82181726396,5708.15006916225
2024-04-15 19:31:19,98500500.0,8422.37953388691,6195.913671687245
2024-04-15 19:31:24,98500500.0,8686.404046699405,7130.4869569242
2024-04-15 19:31:29,98500500.0,8706.581825882196,7181.381238073111
2024-04-15 19:31:34,98500000.0,8391.711875721812,15924.31162416935
2024-04-15 19:31:39,98500000.0,11400.024223804474,18126.763160035014
2024-04-15 19:31:44,98511500.0,16445.794850617647,71663.93651929498
2024-04-15 19:31:49,98511500.0,13929.746343716979,72850.1474442333
2024-04-15 19:31:54,98515500.0,4092.408117160201,69279.24083133042
2024-04-15 19:32:00,98515500.0,4559.424849495292,59067.39623142779
2024-04-15 19:32:05,98524000.0,-7466.707540482283,59280.78334034979
2024-04-15 19:32:10,98524000.0,-6776.5093530118465,49715.03208374977
2024-04-15 19:32:15,98514000.0,3611.1411449313164,44228.54645702243
2024-04-15 19:32:20,98516000.0,-225.22605621814728,28053.052028745413
2024-04-15 19:32:25,98528500.0,-4949.591299682856,35761.10757857561
2024-04-15 19:32:30,98528500.0,-6403.123833149672,33932.58393865824
2024-04-15 19:32:35,98514000.0,1658.9268716275692,29354.678854689002
2024-04-15 19:32:40,98508500.0,4351.622037068009,15466.616203650832
2024-04-15 19:32:46,98508000.0,3837.2831951230764,15553.874076262116
2024-04-15 19:32:51,98529000.0,-883.0421665459871,43898.86002475023
2024-04-15 19:32:56,98527000.0,1013.2373417913914,43089.1529583931
2024-04-15 19:33:01,98528000.0,824.1697607934475,40220.484448730946
2024-04-15 19:33:06,98526000.0,3478.818923726678,31933.845274358988
2024-04-15 19:33:11,98529000.0,6683.580236077309,38913.207471221685
2024-04-15 19:33:16,98517500.0,10098.181065246463,41900.38433684409
2024-04-15 19:33:21,98519500.0,-1536.486617013812,28723.705735117197
2024-04-15 19:33:27,98502500.0,173.39257709681988,11630.651361748576
2024-04-15 19:33:32,98507000.0,-954.0664842575788,21514.117753386497
2024-04-15 19:33:37,98507000.0,-1121.5116885751486,22043.431185096502
2024-04-15 19:33:42,98509000.0,5250.591641992331,37252.02973780036
2024-04-15 19:33:47,98516000.0,3761.2869078963995,42423.34116591513
2024-04-15 19:33:52,98516000.0,3954.424345895648,44842.21538513899
2024-04-15 19:33:57,98521500.0,7812.70136667788,52411.9590433836
2024-04-15 19:34:02,98521500.0,11452.96628844738,60592.26587566733
2024-04-15 19:34:07,98521500.0,8718.45785279572,61552.90971395373
2024-04-15 19:34:13,98541000.0,-3077.119494140148,67014.83960165083
2024-04-15 19:34:18,98561500.0,-25623.89532482624,60781.71255300939
2024-04-15 19:34:23,98561500.0,-20518.267713218927,57436.2975628078
2024-04-15 19:34:28,98540500.0,-2885.401818752289,63780.69047272205
2024-04-15 19:34:33,98536500.0,6.308060750365257,60723.90986229479
2024-04-15 19:34:38,98529500.0,-2778.2193906009197,40640.49999384582
2024-04-15 19:34:43,98523000.0,-3508.4182883501053,30877.578837946057
2024-04-15 19:34:48,98522500.0,-2724.342607483268,28926.27467547357
2024-04-15 19:34:54,98529500.0,-1148.7233266979456,44569.72477065027
2024-04-15 19:34:59,98527000.0,-2764.7346983850002,36266.05864800513
2024-04-15 19:35:04,98525000.0,-6614.709454506636,37121.10522258282
2024-04-15 19:35:09,98522500.0,-2846.626993432641,47221.996513694525
2024-04-15 19:35:14,98522000.0,5083.873612657189,56277.43731229007
2024-04-15 19:35:19,98500500.0,18688.857318639755,44857.46375443041
2024-04-15 19:35:24,98525000.0,10597.335203796625,66408.91164416075
2024-04-15 19:35:29,98501000.0,16342.562530875206,14036.069059327245
2024-04-15 19:35:34,98501000.0,12549.589780583978,26459.3245664984
2024-04-15 19:35:39,98501000.0,18922.635026484728,26607.8200660944
2024-04-15 19:35:45,98501000.0,16644.99871441722,28615.125551730394
2024-04-15 19:35:50,98501000.0,19430.215230718255,25769.552722275257
2024-04-15 19:35:55,98501000.0,19547.848982349038,25685.603376418352
2024-04-15 19:36:00,98501000.0,15478.409323945642,36312.87493810058
2024-04-15 19:36:05,98501000.0,9008.853106886148,26823.883669540286
2024-04-15 19:36:10,98516000.0,-27.973567500710487,34467.97796435654
2024-04-15 19:36:15,98516000.0,-7.002643898129463,34445.36391066015
2024-04-15 19:36:20,98525000.0,2853.50266751647,56246.29492413998
2024-04-15 19:36:25,98521500.0,2512.294356405735,43448.11376494169
2024-04-15 19:36:30,98521500.0,2512.8187712281942,43447.68165321648
2024-04-15 19:36:36,98516500.0,-698.8930811882019,36847.647235140204
2024-04-15 19:36:41,98507500.0,2624.26825851202,12182.579099833965
2024-04-15 19:36:46,98507500.0,1035.0530156046152,11171.53537940979
2024-04-15 19:36:51,98507500.0,202.50343511998653,12680.488627642393
2024-04-15 19:36:56,98506500.0,163.7402070760727,11853.492132887244
2024-04-15 19:37:01,98500500.0,-3520.6679420024157,12849.341176450253
2024-04-15 19:37:06,98495000.0,3559.7527230232954,12931.746827587485
2024-04-15 19:37:11,98495000.0,1982.6130754947662,12614.48563207686
2024-04-15 19:37:16,98495000.0,1597.1762207895517,12460.201708227396
2024-04-15 19:37:21,98495000.0,1557.3157900571823,12480.242977574468
2024-04-15 19:37:26,98497500.0,-1722.6146382540464,11907.249316051602
2024-04-15 19:37:32,98496500.0,-2495.9085906893015,12671.263228341937
2024-04-15 19:37:37,98490500.0,1237.031349375844,12892.780819669366
2024-04-15 19:37:42,98490500.0,489.13823215663433,10437.939576253295
2024-04-15 19:37:47,98489500.0,-236.39904513955116,9511.638290509582
2024-04-15 19:37:52,98489500.0,-270.3320642262697,9610.452519774437
2024-04-15 19:37:57,98490500.0,1779.7931636720896,9131.884558409452
2024-04-15 19:38:02,98490500.0,3486.316592782736,18405.00989843905
2024-04-15 19:38:07,98490500.0,2971.9823024123907,12634.03079353273
2024-04-15 19:38:12,98491500.0,3184.8849197477102,13533.591638326645
2024-04-15 19:38:17,98490500.0,2145.3519749343395,10816.060311481357
2024-04-15 19:38:23,98490500.0,2642.5667800456285,17320.40888622403
2024-04-15 19:38:28,98490500.0,2440.6551927924156,9282.821196645498
2024-04-15 19:38:33,98486500.0,749.5778492242098,16063.727863043547
2024-04-15 19:38:38,98487000.0,1116.749735608697,15990.532469078898
2024-04-15 19:38:43,98487000.0,1148.6871199458838,16048.151218444109
2024-04-15 19:38:48,98487000.0,1149.4664010554552,16051.069013655186
2024-04-15 19:38:53,98483500.0,1925.336441680789,12298.302109241486
2024-04-15 19:38:58,98483500.0,1920.7572053819895,12339.375709071755
2024-04-15 19:39:03,98483500.0,1996.1716518700123,12335.73834310472
