timestamp,mid_price,book_imbalance
2024-05-01 09:00:00.986609,87145000.0,0.0
2024-05-01 09:00:01.986611,87126000.0,-113.07960830628872
2024-05-01 09:00:02.986613,87146500.0,-13646.259742677212
2024-05-01 09:00:03.986614,87146500.0,-13646.259742677212
2024-05-01 09:00:04.986615,87144000.0,-14465.03454643488
2024-05-01 09:00:05.986615,87144000.0,-12647.97480212152
2024-05-01 09:00:06.986615,87144000.0,-11597.134043008089
2024-05-01 09:00:07.986615,87144000.0,-6541.843269720674
2024-05-01 09:00:08.986616,87119000.0,1974.0889216661453
2024-05-01 09:00:09.986616,87119000.0,1923.0422901064157
2024-05-01 09:00:10.986617,87118500.0,1854.2897290736437
2024-05-01 09:00:11.986618,87091500.0,13697.137346237898
2024-05-01 09:00:12.986618,87091500.0,13352.341902405024
2024-05-01 09:00:13.986619,87118500.0,-5202.398731082678
2024-05-01 09:00:14.986619,87118500.0,-4255.552074670792
2024-05-01 09:00:15.986619,87118500.0,-5206.996838375926
2024-05-01 09:00:16.986621,87118500.0,3463.329813912511
2024-05-01 09:00:17.986621,87139000.0,-6932.011389970779
2024-05-01 09:00:18.986622,87139000.0,-6088.633547753096
2024-05-01 09:00:19.986623,87151000.0,-1079.3858526200056
2024-05-01 09:00:20.986623,87156500.0,3113.682238742709
2024-05-01 09:00:21.986623,87156500.0,5260.402062147856
2024-05-01 09:00:22.986625,87181000.0,-14804.628355965018
2024-05-01 09:00:23.986625,87139000.0,23263.95927618444
2024-05-01 09:00:24.986626,87139000.0,23443.303503349423
2024-05-01 09:00:25.986627,87168000.0,-2188.5833982676268
2024-05-01 09:00:26.986628,87176000.0,2227.3232486248016
2024-05-01 09:00:27.986630,87176000.0,-659.4195825457573
2024-05-01 09:00:28.986631,87177500.0,1251.4089301079512
2024-05-01 09:00:29.986633,87179000.0,5964.802815139294
2024-05-01 09:00:30.986634,87291000.0,-44750.15344274044
2024-05-01 09:00:31.986634,87156500.0,58424.249224856496
2024-05-01 09:00:32.986635,87220000.0,7870.989536896348
2024-05-01 09:00:33.986635,87185500.0,38376.42944407463
2024-05-01 09:00:34.986636,87219500.0,1611.514792189002
2024-05-01 09:00:35.986638,87221000.0,15757.473126903176
2024-05-01 09:00:36.986638,87192000.0,20485.273711919785
2024-05-01 09:00:37.986639,87193500.0,10568.009857490659
2024-05-01 09:00:38.986640,87224500.0,-18856.684666275978
2024-05-01 09:00:39.986640,87192000.0,17599.33375312388
2024-05-01 09:00:40.986640,87173500.0,15069.370103046298
2024-05-01 09:00:41.986641,87195000.0,-5640.621840298176
2024-05-01 09:00:42.986641,87211500.0,-3965.985526755452
2024-05-01 09:00:43.986642,87177500.0,34928.67703059316
2024-05-01 09:00:44.986644,87208500.0,13794.39193867147
2024-05-01 09:00:45.986644,87236000.0,-10137.458124950528
2024-05-01 09:00:46.986645,87202500.0,25425.28841356933
2024-05-01 09:00:47.986645,87199500.0,21392.67638617754
2024-05-01 09:00:48.986645,87206000.0,19229.97197571397
2024-05-01 09:00:49.986646,87204000.0,28729.296589031816
2024-05-01 09:00:50.986647,87204500.0,28252.845219686627
2024-05-01 09:00:51.986647,87206000.0,15705.042565315962
2024-05-01 09:00:52.986648,87205500.0,10304.712205693126
2024-05-01 09:00:53.986650,87206000.0,6751.2170990258455
2024-05-01 09:00:54.986651,87203000.0,7045.288191661239
2024-05-01 09:00:55.986652,87211500.0,-1297.7486656606197
2024-05-01 09:00:56.986652,87211000.0,-5707.878182515502
2024-05-01 09:00:57.986653,87212000.0,2107.444812953472
2024-05-01 09:00:58.986653,87206500.0,5928.107990011573
2024-05-01 09:00:59.986654,87203500.0,7069.318663015962
2024-05-01 09:01:00.986655,87203000.0,6755.132926627994
2024-05-01 09:01:01.986656,87203500.0,7651.667317286134
2024-05-01 09:01:02.986658,87203500.0,7702.478909507394
2024-05-01 09:01:03.986658,87203500.0,7702.478909507394
2024-05-01 09:01:04.986658,87203500.0,8251.471930354834
2024-05-01 09:01:05.986659,87203500.0,10625.577980831265
2024-05-01 09:01:06.986659,87214000.0,8763.559496194124
2024-05-01 09:01:07.986661,87213000.0,4654.063188150525
2024-05-01 09:01:08.986663,87213000.0,7916.167144820094
2024-05-01 09:01:09.986664,87219000.0,4901.538069933653
2024-05-01 09:01:10.986664,87209000.0,13010.912207007408
2024-05-01 09:01:11.986664,87209000.0,14306.517602816224
2024-05-01 09:01:12.986665,87214000.0,16659.75384120643
2024-05-01 09:01:13.986666,87214000.0,16930.502617016435
2024-05-01 09:01:14.986667,87215500.0,25853.70401084423
2024-05-01 09:01:15.986668,87265500.0,12194.571617022157
2024-05-01 09:01:16.986669,87230000.0,39856.759206831455
2024-05-01 09:01:17.986670,87231000.0,38585.91651329398
2024-05-01 09:01:18.986672,87235000.0,41318.5815256834
2024-05-01 09:01:19.986672,87235000.0,37641.16250041127
2024-05-01 09:01:20.986672,87234500.0,38940.70369760692
2024-05-01 09:01:21.986673,87235000.0,31574.319916129112
2024-05-01 09:01:22.986674,87235000.0,29170.724810689688
2024-05-01 09:01:23.986674,87234000.0,29705.10630504787
2024-05-01 09:01:24.986675,87236500.0,34044.94217543304
2024-05-01 09:01:25.986676,87235000.0,36759.76430848241
2024-05-01 09:01:26.986676,87278000.0,16013.049033269286
2024-05-01 09:01:27.986677,87288000.0,8998.768914207816
2024-05-01 09:01:28.986678,87288000.0,11875.724434241652
2024-05-01 09:01:29.986679,87269500.0,17582.07733218372
2024-05-01 09:01:30.986679,87269500.0,17554.74531686306
2024-05-01 09:01:31.986680,87287500.0,5244.435998082161
2024-05-01 09:01:32.986681,87271500.0,8664.71537913382
2024-05-01 09:01:33.986682,87273500.0,11352.563514783978
2024-05-01 09:01:34.986683,87273500.0,11352.563514783978
2024-05-01 09:01:35.986684,87290500.0,3366.354261159897
2024-05-01 09:01:36.986685,87303500.0,-13905.432329624891
2024-05-01 09:01:37.986686,87287500.0,488.7033109664917
2024-05-01 09:01:38.986686,87275000.0,2219.1647690683603
2024-05-01 09:01:39.986687,87289000.0,-4349.9872942864895
2024-05-01 09:01:40.986687,87289000.0,-6007.7820150107145
2024-05-01 09:01:41.986687,87289000.0,-728.6954182386398
2024-05-01 09:01:42.986687,87298000.0,-11345.65629863739
2024-05-01 09:01:43.986689,87298000.0,-11498.81352506578
2024-05-01 09:01:44.986690,87298000.0,-11420.81952701509
2024-05-01 09:01:45.986690,87298000.0,-12879.874976530671
2024-05-01 09:01:46.986691,87289000.0,-5484.095235034823
2024-05-01 09:01:47.986691,87290000.0,-5981.420527726412
2024-05-01 09:01:48.986691,87300500.0,-13476.634173855186
2024-05-01 09:01:49.986691,87300500.0,-10406.070290461183
2024-05-01 09:01:50.986692,87311000.0,-23140.208254933357
2024-05-01 09:01:51.986693,87317500.0,-26225.2907371372
2024-05-01 09:01:52.986694,87308500.0,-20524.718380987644
2024-05-01 09:01:53.986694,87318000.0,-26717.494732826948
2024-05-01 09:01:54.986694,87265500.0,24549.65492783487
2024-05-01 09:01:55.986695,87299500.0,-9215.00700341165
2024-05-01 09:01:56.986696,87307000.0,-21053.370660483837
2024-05-01 09:01:57.986697,87299500.0,-9510.604551211
2024-05-01 09:01:58.986697,87309500.0,-18809.07415665686
2024-05-01 09:01:59.986699,87311500.0,-17008.59514912963
2024-05-01 09:02:00.986699,87318000.0,-16709.589424297214
2024-05-01 09:02:01.986701,87319500.0,-14164.728529274464
2024-05-01 09:02:02.986703,87319500.0,-14207.36636672914
2024-05-01 09:02:03.986705,87292500.0,-12024.204083248973
2024-05-01 09:02:04.986705,87292000.0,-14072.293473690748
2024-05-01 09:02:05.986705,87292000.0,-8945.570652350783
2024-05-01 09:02:06.986706,87292000.0,-10621.122996777296
2024-05-01 09:02:07.986707,87274500.0,-3740.8348898142576
2024-05-01 09:02:08.986707,87292000.0,-16759.951818808913
2024-05-01 09:02:09.986708,87305000.0,-25343.51431144774
2024-05-01 09:02:10.986709,87305000.0,-25343.51431144774
2024-05-01 09:02:11.986711,87311500.0,-23230.73363877833
2024-05-01 09:02:12.986712,87309500.0,-19315.147424012423
2024-05-01 09:02:13.986713,87312500.0,-29514.302382737398
2024-05-01 09:02:14.986713,87281500.0,-5011.876434892416
2024-05-01 09:02:15.986714,87290500.0,-21725.547138869762
2024-05-01 09:02:16.986716,87261500.0,-2140.660435721278
2024-05-01 09:02:17.986716,87261000.0,-4821.195228159428
2024-05-01 09:02:18.986717,87249000.0,6861.660028889775
2024-05-01 09:02:19.986717,87249500.0,6973.123655483127
2024-05-01 09:02:20.986717,87260000.0,5767.664794713259
2024-05-01 09:02:21.986719,87260000.0,7617.243786215782
2024-05-01 09:02:22.986719,87249000.0,-164.07868564128876
2024-05-01 09:02:23.986720,87249000.0,-164.07868564128876
2024-05-01 09:02:24.986720,87234000.0,13111.169489517808
2024-05-01 09:02:25.986720,87249000.0,-1319.248491436243
2024-05-01 09:02:26.986721,87249500.0,6831.991464048624
2024-05-01 09:02:27.986721,87259500.0,437.36618019640446
2024-05-01 09:02:28.986722,87259500.0,-416.9017305225134
2024-05-01 09:02:29.986724,87259500.0,-431.11512356996536
2024-05-01 09:02:30.986724,87259500.0,518.6203017830849
2024-05-01 09:02:31.986724,87259500.0,1300.4425711929798
2024-05-01 09:02:32.986725,87259500.0,1240.0083883106709
2024-05-01 09:02:33.986726,87259500.0,1452.292453929782
2024-05-01 09:02:34.986726,87259000.0,-956.3038153201342
2024-05-01 09:02:35.986727,87259000.0,-3721.5330635607243
2024-05-01 09:02:36.986728,87259000.0,2848.9779389351606
2024-05-01 09:02:37.986729,87259000.0,502.05848279595375
2024-05-01 09:02:38.986729,87272000.0,-7200.767337098718
2024-05-01 09:02:39.986730,87272000.0,-7204.284686997533
2024-05-01 09:02:40.986730,87272000.0,-8017.84704554081
2024-05-01 09:02:41.986732,87282000.0,-14810.982548758388
2024-05-01 09:02:42.986732,87259500.0,2478.7914294451475
2024-05-01 09:02:43.986732,87259500.0,3257.867070183158
2024-05-01 09:02:44.986732,87259500.0,1579.2977283000946
2024-05-01 09:02:45.986732,87259500.0,356.72964514791965
2024-05-01 09:02:46.986734,87257000.0,1739.8828706890345
2024-05-01 09:02:47.986735,87269000.0,-9479.13325536251
2024-05-01 09:02:48.986735,87257000.0,-2254.8459612578154
2024-05-01 09:02:49.986736,87258500.0,-2566.053817451
2024-05-01 09:02:50.986736,87271500.0,-5246.45519939065
2024-05-01 09:02:51.986736,87282000.0,-15071.055604070425
2024-05-01 09:02:52.986737,87258000.0,4649.786416977644
2024-05-01 09:02:53.986738,87258000.0,3184.990677729249
2024-05-01 09:02:54.986739,87271500.0,-9479.223780915141
2024-05-01 09:02:55.986739,87271500.0,-9807.419403165579
2024-05-01 09:02:56.986741,87280500.0,-13056.816880941391
2024-05-01 09:02:57.986741,87280500.0,-12947.020179584622
2024-05-01 09:02:58.986742,87280000.0,-12014.043656498194
2024-05-01 09:02:59.986744,87280500.0,-12132.587797015905
2024-05-01 09:03:00.986745,87272000.0,-5169.485260173678
