price,quantity,type,timestamp
98799000,0.0026,1,2024-04-15 19:09:40
98801000,0.0002,1,2024-04-15 19:09:40
98803000,0.0079,1,2024-04-15 19:09:40
98804000,0.0006,1,2024-04-15 19:09:40
98786000,0.0051,0,2024-04-15 19:09:45
98780000,0.0002,0,2024-04-15 19:09:45
98778000,0.0505,0,2024-04-15 19:09:45
98773000,0.0499,0,2024-04-15 19:09:45
98772000,0.0224,0,2024-04-15 19:09:45
98790000,0.0009,1,2024-04-15 19:09:45
98799000,0.0026,1,2024-04-15 19:09:45
98801000,0.0002,1,2024-04-15 19:09:45
98803000,0.0079,1,2024-04-15 19:09:45
98804000,0.0006,1,2024-04-15 19:09:45
98786000,0.005,0,2024-04-15 19:09:50
98785000,0.0722,0,2024-04-15 19:09:50
98784000,0.0322,0,2024-04-15 19:09:50
98783000,0.0824,0,2024-04-15 19:09:50
98782000,0.0224,0,2024-04-15 19:09:50
98790000,0.0007,1,2024-04-15 19:09:50
98799000,0.0026,1,2024-04-15 19:09:50
98801000,0.0002,1,2024-04-15 19:09:50
98803000,0.0079,1,2024-04-15 19:09:50
98804000,0.0006,1,2024-04-15 19:09:50
98786000,0.0032,0,2024-04-15 19:09:55
98785000,0.0712,0,2024-04-15 19:09:55
98784000,0.0322,0,2024-04-15 19:09:55
98782000,0.0226,0,2024-04-15 19:09:55
98781000,0.0348,0,2024-04-15 19:09:55
98799000,0.0011,1,2024-04-15 19:09:55
98801000,0.0002,1,2024-04-15 19:09:55
98803000,0.0079,1,2024-04-15 19:09:55
98804000,0.0006,1,2024-04-15 19:09:55
98809000,0.0006,1,2024-04-15 19:09:55
98787000,0.0136,0,2024-04-15 19:10:00
98786000,0.0029,0,2024-04-15 19:10:00
98785000,0.1392,0,2024-04-15 19:10:00
98784000,0.0322,0,2024-04-15 19:10:00
98782000,0.0226,0,2024-04-15 19:10:00
98799000,0.0,1,2024-04-15 19:10:00
98801000,0.0002,1,2024-04-15 19:10:00
98803000,0.0079,1,2024-04-15 19:10:00
98804000,0.0006,1,2024-04-15 19:10:00
98809000,0.0006,1,2024-04-15 19:10:00
98787000,0.0116,0,2024-04-15 19:10:05
98786000,0.0029,0,2024-04-15 19:10:05
98785000,0.1392,0,2024-04-15 19:10:05
98784000,0.0322,0,2024-04-15 19:10:05
98783000,0.0188,0,2024-04-15 19:10:05
98799000,0.0,1,2024-04-15 19:10:05
98801000,0.0002,1,2024-04-15 19:10:05
98803000,0.0079,1,2024-04-15 19:10:05
98804000,0.0006,1,2024-04-15 19:10:05
98809000,0.0006,1,2024-04-15 19:10:05
98787000,0.0116,0,2024-04-15 19:10:10
98786000,0.0029,0,2024-04-15 19:10:10
98785000,0.1392,0,2024-04-15 19:10:10
98784000,0.0322,0,2024-04-15 19:10:10
98783000,0.0191,0,2024-04-15 19:10:10
98799000,0.0,1,2024-04-15 19:10:10
98801000,0.0002,1,2024-04-15 19:10:10
98803000,0.0079,1,2024-04-15 19:10:10
98804000,0.0006,1,2024-04-15 19:10:10
98809000,0.0006,1,2024-04-15 19:10:10
98800000,0.0005,0,2024-04-15 19:10:16
