price,quantity,type,timestamp
99901000,0.363700000000000,0,2024-04-13 00:00:01
99900000,0.544000000000000,0,2024-04-13 00:00:01
99899000,0.155800000000000,0,2024-04-13 00:00:01
99895000,0.045000000000000,0,2024-04-13 00:00:01
99894000,0.002000000000000,0,2024-04-13 00:00:01
99949000,0.064200000000000,1,2024-04-13 00:00:01
99950000,0.005200000000000,1,2024-04-13 00:00:01
99961000,0.099900000000000,1,2024-04-13 00:00:01
99967000,0.058000000000000,1,2024-04-13 00:00:01
99978000,0.029000000000000,1,2024-04-13 00:00:01
99900000,0.321100000000000,0,2024-04-13 00:00:06
99899000,0.155800000000000,0,2024-04-13 00:00:06
99895000,0.045000000000000,0,2024-04-13 00:00:06
99894000,0.002000000000000,0,2024-04-13 00:00:06
99893000,0.000000000000000,0,2024-04-13 00:00:06
99931000,0.000100000000000,1,2024-04-13 00:00:06
99950000,0.030200000000000,1,2024-04-13 00:00:06
99961000,0.000200000000000,1,2024-04-13 00:00:06
99967000,0.058000000000000,1,2024-04-13 00:00:06
99979000,1.813700000000000,1,2024-04-13 00:00:06
99900000,0.313700000000000,0,2024-04-13 00:00:11
99899000,0.155800000000000,0,2024-04-13 00:00:11
99895000,0.045000000000000,0,2024-04-13 00:00:11
99894000,0.002000000000000,0,2024-04-13 00:00:11
99893000,0.000000000000000,0,2024-04-13 00:00:11
99931000,0.000100000000000,1,2024-04-13 00:00:11
99945000,0.134700000000000,1,2024-04-13 00:00:11
99949000,0.099900000000000,1,2024-04-13 00:00:11
99950000,0.030200000000000,1,2024-04-13 00:00:11
99961000,0.000200000000000,1,2024-04-13 00:00:11
99900000,0.212800000000000,0,2024-04-13 00:00:16
99899000,0.155800000000000,0,2024-04-13 00:00:16
99895000,0.045000000000000,0,2024-04-13 00:00:16
99894000,0.002000000000000,0,2024-04-13 00:00:16
99893000,0.063000000000000,0,2024-04-13 00:00:16
99931000,0.000100000000000,1,2024-04-13 00:00:16
99945000,0.134700000000000,1,2024-04-13 00:00:16
99950000,0.005200000000000,1,2024-04-13 00:00:16
99961000,0.000200000000000,1,2024-04-13 00:00:16
99979000,0.013700000000000,1,2024-04-13 00:00:16
99900000,0.104100000000000,0,2024-04-13 00:00:22
99899000,0.156000000000000,0,2024-04-13 00:00:22
99895000,0.045000000000000,0,2024-04-13 00:00:22
99894000,0.002000000000000,0,2024-04-13 00:00:22
99893000,0.000000000000000,0,2024-04-13 00:00:22
99931000,0.000100000000000,1,2024-04-13 00:00:22
99945000,0.134700000000000,1,2024-04-13 00:00:22
99950000,0.005200000000000,1,2024-04-13 00:00:22
99961000,0.000200000000000,1,2024-04-13 00:00:22
99979000,0.013700000000000,1,2024-04-13 00:00:22
99931000,0.021800000000000,0,2024-04-13 00:00:27
99930000,0.060700000000000,0,2024-04-13 00:00:27
99929000,0.070800000000000,0,2024-04-13 00:00:27
99928000,0.024200000000000,0,2024-04-13 00:00:27
99922000,0.019700000000000,0,2024-04-13 00:00:27
99950000,0.005200000000000,1,2024-04-13 00:00:27
99961000,0.000200000000000,1,2024-04-13 00:00:27
99979000,0.000200000000000,1,2024-04-13 00:00:27
100013000,0.000200000000000,1,2024-04-13 00:00:27
100020000,0.000200000000000,1,2024-04-13 00:00:27
99903000,0.000200000000000,0,2024-04-13 00:00:32
99902000,0.000100000000000,0,2024-04-13 00:00:32
99900000,0.200800000000000,0,2024-04-13 00:00:32
99899000,0.155800000000000,0,2024-04-13 00:00:32
99895000,0.045000000000000,0,2024-04-13 00:00:32
99912000,0.040500000000000,1,2024-04-13 00:00:32
99950000,0.005200000000000,1,2024-04-13 00:00:32
99961000,0.000200000000000,1,2024-04-13 00:00:32
99979000,0.000200000000000,1,2024-04-13 00:00:32
100013000,0.110100000000000,1,2024-04-13 00:00:32
99949000,0.000100000000000,0,2024-04-13 00:00:37
99914000,0.051500000000000,0,2024-04-13 00:00:37
99913000,0.018700000000000,0,2024-04-13 00:00:37
99903000,0.070700000000000,0,2024-04-13 00:00:37
99902000,0.000100000000000,0,2024-04-13 00:00:37
100013000,0.099800000000000,1,2024-04-13 00:00:37
100014000,0.000100000000000,1,2024-04-13 00:00:37
100020000,0.000200000000000,1,2024-04-13 00:00:37
100026000,0.000200000000000,1,2024-04-13 00:00:37
100032000,0.002300000000000,1,2024-04-13 00:00:37
99950000,0.061500000000000,0,2024-04-13 00:00:42
99949000,0.010100000000000,0,2024-04-13 00:00:42
99939000,0.061500000000000,0,2024-04-13 00:00:42
99924000,0.019900000000000,0,2024-04-13 00:00:42
99923000,0.025000000000000,0,2024-04-13 00:00:42
100013000,0.029800000000000,1,2024-04-13 00:00:42
100014000,0.000100000000000,1,2024-04-13 00:00:42
100020000,0.000200000000000,1,2024-04-13 00:00:42
100026000,0.000200000000000,1,2024-04-13 00:00:42
100033000,0.004200000000000,1,2024-04-13 00:00:42
99950000,0.046200000000000,0,2024-04-13 00:00:47
99949000,0.010100000000000,0,2024-04-13 00:00:47
99939000,0.061500000000000,0,2024-04-13 00:00:47
99938000,0.019900000000000,0,2024-04-13 00:00:47
99937000,0.024900000000000,0,2024-04-13 00:00:47
100014000,0.000100000000000,1,2024-04-13 00:00:47
100020000,0.000200000000000,1,2024-04-13 00:00:47
100026000,0.000200000000000,1,2024-04-13 00:00:47
100033000,0.004200000000000,1,2024-04-13 00:00:47
100037000,0.000100000000000,1,2024-04-13 00:00:47
99998000,0.032700000000000,0,2024-04-13 00:00:52
99997000,0.035000000000000,0,2024-04-13 00:00:52
99984000,0.056500000000000,0,2024-04-13 00:00:52
99980000,0.036300000000000,0,2024-04-13 00:00:52
99979000,0.011400000000000,0,2024-04-13 00:00:52
100013000,0.055800000000000,1,2024-04-13 00:00:52
100039000,0.009800000000000,1,2024-04-13 00:00:52
100040000,0.000100000000000,1,2024-04-13 00:00:52
100041000,0.001200000000000,1,2024-04-13 00:00:52
100058000,0.248200000000000,1,2024-04-13 00:00:52
99998000,0.037600000000000,0,2024-04-13 00:00:57
99997000,0.007300000000000,0,2024-04-13 00:00:57
99974000,0.000200000000000,0,2024-04-13 00:00:57
99969000,0.000100000000000,0,2024-04-13 00:00:57
99968000,0.025000000000000,0,2024-04-13 00:00:57
100013000,0.030800000000000,1,2024-04-13 00:00:57
100039000,0.009800000000000,1,2024-04-13 00:00:57
100040000,0.000100000000000,1,2024-04-13 00:00:57
100041000,0.001200000000000,1,2024-04-13 00:00:57
100050000,0.062800000000000,1,2024-04-13 00:00:57
100013000,0.000000000000000,0,2024-04-13 00:01:02
99998000,0.023300000000000,0,2024-04-13 00:01:02
99974000,0.000100000000000,0,2024-04-13 00:01:02
99950000,0.070000000000000,0,2024-04-13 00:01:02
99949000,0.010100000000000,0,2024-04-13 00:01:02
100025000,0.019400000000000,1,2024-04-13 00:01:02
100028000,0.000100000000000,1,2024-04-13 00:01:02
100038000,0.000100000000000,1,2024-04-13 00:01:02
100039000,0.009800000000000,1,2024-04-13 00:01:02
100040000,0.000100000000000,1,2024-04-13 00:01:02
99998000,0.003100000000000,0,2024-04-13 00:01:08
99974000,0.010100000000000,0,2024-04-13 00:01:08
99950000,0.070000000000000,0,2024-04-13 00:01:08
99949000,0.010100000000000,0,2024-04-13 00:01:08
99941000,0.000600000000000,0,2024-04-13 00:01:08
100024000,0.100000000000000,1,2024-04-13 00:01:08
100025000,0.019400000000000,1,2024-04-13 00:01:08
100028000,0.000100000000000,1,2024-04-13 00:01:08
100029000,0.063000000000000,1,2024-04-13 00:01:08
100038000,0.000100000000000,1,2024-04-13 00:01:08
99950000,0.057400000000000,0,2024-04-13 00:01:13
99949000,0.010100000000000,0,2024-04-13 00:01:13
99937000,0.053800000000000,0,2024-04-13 00:01:13
99934000,0.000200000000000,0,2024-04-13 00:01:13
99932000,0.090300000000000,0,2024-04-13 00:01:13
99997000,0.000500000000000,1,2024-04-13 00:01:13
100011000,0.099800000000000,1,2024-04-13 00:01:13
100012000,0.019400000000000,1,2024-04-13 00:01:13
100038000,0.000100000000000,1,2024-04-13 00:01:13
100039000,0.009800000000000,1,2024-04-13 00:01:13
99950000,0.044000000000000,0,2024-04-13 00:01:18
99949000,0.010100000000000,0,2024-04-13 00:01:18
99938000,0.000200000000000,0,2024-04-13 00:01:18
99931000,0.060000000000000,0,2024-04-13 00:01:18
99926000,0.001000000000000,0,2024-04-13 00:01:18
99991000,0.019400000000000,1,2024-04-13 00:01:18
100001000,0.099700000000000,1,2024-04-13 00:01:18
100009000,0.054800000000000,1,2024-04-13 00:01:18
100036000,0.103200000000000,1,2024-04-13 00:01:18
100037000,0.057700000000000,1,2024-04-13 00:01:18
99949000,0.000000000000000,0,2024-04-13 00:01:23
99938000,0.000200000000000,0,2024-04-13 00:01:23
99931000,0.060000000000000,0,2024-04-13 00:01:23
99926000,0.001000000000000,0,2024-04-13 00:01:23
99920000,0.002000000000000,0,2024-04-13 00:01:23
99977000,0.099800000000000,1,2024-04-13 00:01:23
99980000,0.000100000000000,1,2024-04-13 00:01:23
99996000,0.096000000000000,1,2024-04-13 00:01:23
99997000,0.063800000000000,1,2024-04-13 00:01:23
99999000,0.958100000000000,1,2024-04-13 00:01:23
99931000,0.041700000000000,0,2024-04-13 00:01:28
99926000,0.001000000000000,0,2024-04-13 00:01:28
99922000,0.293200000000000,0,2024-04-13 00:01:28
99920000,0.002000000000000,0,2024-04-13 00:01:28
99915000,0.000900000000000,0,2024-04-13 00:01:28
99973000,0.099800000000000,1,2024-04-13 00:01:28
99974000,0.099800000000000,1,2024-04-13 00:01:28
99977000,0.000200000000000,1,2024-04-13 00:01:28
99980000,0.000100000000000,1,2024-04-13 00:01:28
99996000,0.095100000000000,1,2024-04-13 00:01:28
99954000,0.072500000000000,0,2024-04-13 00:01:33
99953000,0.060200000000000,0,2024-04-13 00:01:33
99952000,0.000100000000000,0,2024-04-13 00:01:33
99951000,0.000200000000000,0,2024-04-13 00:01:33
99945000,0.036300000000000,0,2024-04-13 00:01:33
99974000,0.006000000000000,1,2024-04-13 00:01:33
99977000,0.000200000000000,1,2024-04-13 00:01:33
99980000,0.000100000000000,1,2024-04-13 00:01:33
100004000,0.000200000000000,1,2024-04-13 00:01:33
100005000,0.007500000000000,1,2024-04-13 00:01:33
99931000,0.000000000000000,0,2024-04-13 00:01:38
99926000,0.001000000000000,0,2024-04-13 00:01:38
99920000,0.002000000000000,0,2024-04-13 00:01:38
99915000,0.000900000000000,0,2024-04-13 00:01:38
99914000,0.011700000000000,0,2024-04-13 00:01:38
99976000,0.000100000000000,1,2024-04-13 00:01:38
99977000,0.000200000000000,1,2024-04-13 00:01:38
99980000,0.000100000000000,1,2024-04-13 00:01:38
99987000,0.019900000000000,1,2024-04-13 00:01:38
99990000,0.111700000000000,1,2024-04-13 00:01:38
99931000,0.003000000000000,0,2024-04-13 00:01:44
99915000,0.304200000000000,0,2024-04-13 00:01:44
99914000,0.011700000000000,0,2024-04-13 00:01:44
99913000,0.018700000000000,0,2024-04-13 00:01:44
99910000,0.064300000000000,0,2024-04-13 00:01:44
99961000,0.011700000000000,1,2024-04-13 00:01:44
99970000,0.099200000000000,1,2024-04-13 00:01:44
99976000,0.000300000000000,1,2024-04-13 00:01:44
99980000,0.024800000000000,1,2024-04-13 00:01:44
100001000,0.068600000000000,1,2024-04-13 00:01:44
99959000,0.293100000000000,0,2024-04-13 00:01:49
99947000,0.293000000000000,0,2024-04-13 00:01:49
99931000,0.001000000000000,0,2024-04-13 00:01:49
99915000,0.011200000000000,0,2024-04-13 00:01:49
99914000,0.012100000000000,0,2024-04-13 00:01:49
99987000,0.000300000000000,1,2024-04-13 00:01:49
99991000,0.024800000000000,1,2024-04-13 00:01:49
100020000,0.068900000000000,1,2024-04-13 00:01:49
100021000,0.900200000000000,1,2024-04-13 00:01:49
100026000,0.063600000000000,1,2024-04-13 00:01:49
99916000,0.099900000000000,0,2024-04-13 00:01:54
99915000,0.013600000000000,0,2024-04-13 00:01:54
99914000,0.012100000000000,0,2024-04-13 00:01:54
99913000,0.311700000000000,0,2024-04-13 00:01:54
99908000,0.010300000000000,0,2024-04-13 00:01:54
99947000,0.024400000000000,1,2024-04-13 00:01:54
99954000,0.005100000000000,1,2024-04-13 00:01:54
99971000,0.070200000000000,1,2024-04-13 00:01:54
99972000,0.062800000000000,1,2024-04-13 00:01:54
99989000,0.000100000000000,1,2024-04-13 00:01:54
99917000,0.003000000000000,0,2024-04-13 00:01:59
99916000,0.038700000000000,0,2024-04-13 00:01:59
99915000,0.013900000000000,0,2024-04-13 00:01:59
99914000,0.012100000000000,0,2024-04-13 00:01:59
99913000,0.018900000000000,0,2024-04-13 00:01:59
99952000,0.063300000000000,1,2024-04-13 00:01:59
99953000,0.999800000000000,1,2024-04-13 00:01:59
99971000,0.069400000000000,1,2024-04-13 00:01:59
99972000,0.062800000000000,1,2024-04-13 00:01:59
99989000,0.000300000000000,1,2024-04-13 00:01:59
99899000,0.104900000000000,0,2024-04-13 00:02:04
99896000,0.001100000000000,0,2024-04-13 00:02:04
99895000,0.045000000000000,0,2024-04-13 00:02:04
99894000,0.006200000000000,0,2024-04-13 00:02:04
99893000,0.000000000000000,0,2024-04-13 00:02:04
99946000,0.133200000000000,1,2024-04-13 00:02:04
99950000,0.099800000000000,1,2024-04-13 00:02:04
99952000,0.063300000000000,1,2024-04-13 00:02:04
99953000,0.900000000000000,1,2024-04-13 00:02:04
99972000,0.062800000000000,1,2024-04-13 00:02:04
99894000,0.000000000000000,0,2024-04-13 00:02:09
99893000,0.000000000000000,0,2024-04-13 00:02:09
99892000,0.031800000000000,0,2024-04-13 00:02:09
99890000,0.007400000000000,0,2024-04-13 00:02:09
99889000,0.043300000000000,0,2024-04-13 00:02:09
99944000,0.034900000000000,1,2024-04-13 00:02:09
99945000,0.099800000000000,1,2024-04-13 00:02:09
99946000,0.126800000000000,1,2024-04-13 00:02:09
99950000,0.000200000000000,1,2024-04-13 00:02:09
99951000,0.057300000000000,1,2024-04-13 00:02:09
99892000,0.011700000000000,0,2024-04-13 00:02:14
99890000,0.007400000000000,0,2024-04-13 00:02:14
99889000,0.043300000000000,0,2024-04-13 00:02:14
99888000,0.100400000000000,0,2024-04-13 00:02:14
99887000,0.005200000000000,0,2024-04-13 00:02:14
99945000,0.086500000000000,1,2024-04-13 00:02:14
99946000,0.126800000000000,1,2024-04-13 00:02:14
99950000,0.000200000000000,1,2024-04-13 00:02:14
99951000,0.057300000000000,1,2024-04-13 00:02:14
99972000,0.062800000000000,1,2024-04-13 00:02:14
99893000,0.161600000000000,0,2024-04-13 00:02:19
99892000,0.022200000000000,0,2024-04-13 00:02:19
99890000,0.080000000000000,0,2024-04-13 00:02:19
99889000,0.043300000000000,0,2024-04-13 00:02:19
99888000,0.100400000000000,0,2024-04-13 00:02:19
99945000,0.000900000000000,1,2024-04-13 00:02:19
99946000,0.000200000000000,1,2024-04-13 00:02:19
99950000,0.000200000000000,1,2024-04-13 00:02:19
99989000,0.000300000000000,1,2024-04-13 00:02:19
99993000,0.068000000000000,1,2024-04-13 00:02:19
99951000,0.102900000000000,0,2024-04-13 00:02:24
99950000,0.063200000000000,0,2024-04-13 00:02:24
99936000,0.065200000000000,0,2024-04-13 00:02:24
99935000,0.064700000000000,0,2024-04-13 00:02:24
99930000,0.073000000000000,0,2024-04-13 00:02:24
100038000,0.035800000000000,1,2024-04-13 00:02:24
100040000,0.000300000000000,1,2024-04-13 00:02:24
100041000,0.001200000000000,1,2024-04-13 00:02:24
100051000,0.061900000000000,1,2024-04-13 00:02:24
100057000,0.029500000000000,1,2024-04-13 00:02:24
100003000,0.058900000000000,0,2024-04-13 00:02:30
99999000,0.057600000000000,0,2024-04-13 00:02:30
99990000,0.024700000000000,0,2024-04-13 00:02:30
99986000,0.000200000000000,0,2024-04-13 00:02:30
99975000,0.293000000000000,0,2024-04-13 00:02:30
100057000,0.099800000000000,1,2024-04-13 00:02:30
100058000,0.148400000000000,1,2024-04-13 00:02:30
100059000,0.000600000000000,1,2024-04-13 00:02:30
100060000,0.000300000000000,1,2024-04-13 00:02:30
