price,quantity,type,timestamp
100576000,0.0424,1,2024-04-11 22:38:48
100578000,0.0461,1,2024-04-11 22:38:48
100580000,0.0476,1,2024-04-11 22:38:48
100583000,0.023,1,2024-04-11 22:38:48
100584000,0.0002,1,2024-04-11 22:38:48
100605000,0.0606,1,2024-04-11 22:38:48
100627000,0.0027,1,2024-04-11 22:38:48
100630000,0.0549,1,2024-04-11 22:38:48
100566000,0.049,0,2024-04-11 22:38:53
100565000,0.2643,0,2024-04-11 22:38:53
100558000,0.0272,0,2024-04-11 22:38:53
100550000,0.315,0,2024-04-11 22:38:53
100547000,0.0001,0,2024-04-11 22:38:53
100544000,0.0009,0,2024-04-11 22:38:53
100540000,0.0879,0,2024-04-11 22:38:53
100538000,0.0001,0,2024-04-11 22:38:53
100537000,0.0022,0,2024-04-11 22:38:53
100534000,0.0001,0,2024-04-11 22:38:53
100574000,0.3293,1,2024-04-11 22:38:53
100581000,0.0188,1,2024-04-11 22:38:53
100584000,0.0002,1,2024-04-11 22:38:53
100598000,0.023,1,2024-04-11 22:38:53
100605000,0.0606,1,2024-04-11 22:38:53
100627000,0.0027,1,2024-04-11 22:38:53
100630000,0.0549,1,2024-04-11 22:38:53
100639000,0.0069,1,2024-04-11 22:38:53
100652000,0.0624,1,2024-04-11 22:38:53
100670000,6.1304,1,2024-04-11 22:38:53
100574000,0.2053,0,2024-04-11 22:38:59
100566000,0.049,0,2024-04-11 22:38:59
100565000,0.2643,0,2024-04-11 22:38:59
100558000,0.0272,0,2024-04-11 22:38:59
100550000,0.315,0,2024-04-11 22:38:59
100547000,0.0001,0,2024-04-11 22:38:59
100544000,0.0009,0,2024-04-11 22:38:59
100543000,0.054,0,2024-04-11 22:38:59
100540000,0.0879,0,2024-04-11 22:38:59
100538000,0.0002,0,2024-04-11 22:38:59
100584000,0.0002,1,2024-04-11 22:38:59
100609000,0.0612,1,2024-04-11 22:38:59
100615000,0.023,1,2024-04-11 22:38:59
100627000,0.0027,1,2024-04-11 22:38:59
100630000,0.0549,1,2024-04-11 22:38:59
100639000,0.0069,1,2024-04-11 22:38:59
100652000,0.0624,1,2024-04-11 22:38:59
100684000,0.058,1,2024-04-11 22:38:59
100685000,4.3304,1,2024-04-11 22:38:59
100700000,1.8014,1,2024-04-11 22:38:59
100574000,0.1598,0,2024-04-11 22:39:04
100566000,0.0511,0,2024-04-11 22:39:04
100565000,0.2643,0,2024-04-11 22:39:04
100558000,0.0272,0,2024-04-11 22:39:04
100550000,0.315,0,2024-04-11 22:39:04
100547000,0.0001,0,2024-04-11 22:39:04
100544000,0.0009,0,2024-04-11 22:39:04
100540000,0.0879,0,2024-04-11 22:39:04
100538000,0.0002,0,2024-04-11 22:39:04
100537000,0.0022,0,2024-04-11 22:39:04
100583000,0.0647,1,2024-04-11 22:39:04
100609000,0.0612,1,2024-04-11 22:39:04
100627000,0.0027,1,2024-04-11 22:39:04
100630000,1.8549,1,2024-04-11 22:39:04
100639000,0.0069,1,2024-04-11 22:39:04
100652000,0.0624,1,2024-04-11 22:39:04
100684000,0.0129,1,2024-04-11 22:39:04
100685000,4.3304,1,2024-04-11 22:39:04
100700000,0.0014,1,2024-04-11 22:39:04
100716000,1.8002,1,2024-04-11 22:39:04
100575000,0.0387,0,2024-04-11 22:39:09
100574000,0.0831,0,2024-04-11 22:39:09
100570000,0.0561,0,2024-04-11 22:39:09
100566000,0.0511,0,2024-04-11 22:39:09
100565000,0.2652,0,2024-04-11 22:39:09
100558000,0.0272,0,2024-04-11 22:39:09
100550000,0.305,0,2024-04-11 22:39:09
100548000,0.059,0,2024-04-11 22:39:09
100547000,0.0001,0,2024-04-11 22:39:09
100544000,0.0009,0,2024-04-11 22:39:09
100627000,0.0027,1,2024-04-11 22:39:09
100639000,0.0069,1,2024-04-11 22:39:09
100652000,0.0624,1,2024-04-11 22:39:09
100661000,4.3304,1,2024-04-11 22:39:09
100684000,1.8,1,2024-04-11 22:39:09
100700000,0.0014,1,2024-04-11 22:39:09
100716000,0.0002,1,2024-04-11 22:39:09
100735000,0.0002,1,2024-04-11 22:39:09
100740000,0.0001,1,2024-04-11 22:39:09
100793000,0.0054,1,2024-04-11 22:39:09
100575000,0.0389,0,2024-04-11 22:39:14
100574000,0.0877,0,2024-04-11 22:39:14
100566000,0.0021,0,2024-04-11 22:39:14
100565000,0.022,0,2024-04-11 22:39:14
100558000,0.0272,0,2024-04-11 22:39:14
100550000,0.305,0,2024-04-11 22:39:14
100547000,0.0001,0,2024-04-11 22:39:14
100544000,0.001,0,2024-04-11 22:39:14
100540000,0.0879,0,2024-04-11 22:39:14
100538000,0.0001,0,2024-04-11 22:39:14
100621000,0.0072,1,2024-04-11 22:39:14
100625000,0.0562,1,2024-04-11 22:39:14
100627000,0.1027,1,2024-04-11 22:39:14
100639000,0.0069,1,2024-04-11 22:39:14
100651000,0.0617,1,2024-04-11 22:39:14
100677000,1.8563,1,2024-04-11 22:39:14
100694000,4.3304,1,2024-04-11 22:39:14
100700000,0.0014,1,2024-04-11 22:39:14
100716000,1.8002,1,2024-04-11 22:39:14
100735000,0.0002,1,2024-04-11 22:39:14
100576000,0.0624,0,2024-04-11 22:39:19
100575000,0.1821,0,2024-04-11 22:39:19
100574000,0.0717,0,2024-04-11 22:39:19
100570000,0.0647,0,2024-04-11 22:39:19
100566000,0.0021,0,2024-04-11 22:39:19
100565000,0.022,0,2024-04-11 22:39:19
100558000,0.0272,0,2024-04-11 22:39:19
100550000,0.0222,0,2024-04-11 22:39:19
100547000,0.0001,0,2024-04-11 22:39:19
100544000,0.001,0,2024-04-11 22:39:19
100619000,0.0029,1,2024-04-11 22:39:19
100620000,0.0002,1,2024-04-11 22:39:19
100627000,0.1027,1,2024-04-11 22:39:19
100639000,0.0069,1,2024-04-11 22:39:19
100648000,0.0164,1,2024-04-11 22:39:19
100649000,0.0587,1,2024-04-11 22:39:19
100656000,4.3304,1,2024-04-11 22:39:19
100682000,1.8004,1,2024-04-11 22:39:19
100700000,0.0014,1,2024-04-11 22:39:19
100716000,0.0002,1,2024-04-11 22:39:19
100576000,0.0411,0,2024-04-11 22:39:24
100575000,0.2164,0,2024-04-11 22:39:24
100574000,0.0732,0,2024-04-11 22:39:24
100566000,0.0021,0,2024-04-11 22:39:24
100565000,0.0229,0,2024-04-11 22:39:24
100558000,0.0272,0,2024-04-11 22:39:24
100550000,0.0122,0,2024-04-11 22:39:24
100547000,0.0001,0,2024-04-11 22:39:24
100544000,0.0009,0,2024-04-11 22:39:24
100540000,0.0881,0,2024-04-11 22:39:24
100597000,0.0007,1,2024-04-11 22:39:24
100598000,0.0573,1,2024-04-11 22:39:24
100599000,0.055,1,2024-04-11 22:39:24
100615000,0.0941,1,2024-04-11 22:39:24
100616000,0.0609,1,2024-04-11 22:39:24
100617000,0.0072,1,2024-04-11 22:39:24
100619000,0.0029,1,2024-04-11 22:39:24
100620000,1.8002,1,2024-04-11 22:39:24
100623000,0.0653,1,2024-04-11 22:39:24
100627000,0.1027,1,2024-04-11 22:39:24
100537000,0.0022,0,2024-04-11 22:39:29
100533000,0.0001,0,2024-04-11 22:39:29
100529000,0.0001,0,2024-04-11 22:39:29
100522000,0.0009,0,2024-04-11 22:39:29
100519000,0.0004,0,2024-04-11 22:39:29
100516000,0.0009,0,2024-04-11 22:39:29
100509000,0.017,0,2024-04-11 22:39:29
100505000,0.0009,0,2024-04-11 22:39:29
100501000,0.0099,0,2024-04-11 22:39:29
100500000,1.2221,0,2024-04-11 22:39:29
100576000,0.0916,1,2024-04-11 22:39:29
100601000,0.0007,1,2024-04-11 22:39:29
100602000,0.0573,1,2024-04-11 22:39:29
100616000,0.0599,1,2024-04-11 22:39:29
100617000,0.0072,1,2024-04-11 22:39:29
100619000,0.0029,1,2024-04-11 22:39:29
100620000,1.8002,1,2024-04-11 22:39:29
100623000,0.0653,1,2024-04-11 22:39:29
100625000,0.0992,1,2024-04-11 22:39:29
100627000,0.1027,1,2024-04-11 22:39:29
100537000,0.1002,0,2024-04-11 22:39:34
100533000,0.0001,0,2024-04-11 22:39:34
100529000,0.0001,0,2024-04-11 22:39:34
100522000,0.0009,0,2024-04-11 22:39:34
100519000,0.0004,0,2024-04-11 22:39:34
100517000,0.0575,0,2024-04-11 22:39:34
100516000,0.0009,0,2024-04-11 22:39:34
100509000,0.017,0,2024-04-11 22:39:34
100505000,0.0009,0,2024-04-11 22:39:34
100501000,0.0101,0,2024-04-11 22:39:34
100576000,0.2649,1,2024-04-11 22:39:34
100597000,0.0293,1,2024-04-11 22:39:34
100601000,0.0007,1,2024-04-11 22:39:34
100602000,0.0573,1,2024-04-11 22:39:34
100616000,0.0599,1,2024-04-11 22:39:34
100619000,0.0029,1,2024-04-11 22:39:34
100620000,1.8002,1,2024-04-11 22:39:34
100622000,0.0993,1,2024-04-11 22:39:34
100623000,0.0653,1,2024-04-11 22:39:34
100627000,0.1027,1,2024-04-11 22:39:34
100576000,0.0223,0,2024-04-11 22:39:39
100561000,0.0546,0,2024-04-11 22:39:39
100539000,0.0544,0,2024-04-11 22:39:39
100538000,0.1349,0,2024-04-11 22:39:39
100537000,0.1011,0,2024-04-11 22:39:39
100533000,0.0001,0,2024-04-11 22:39:39
100529000,0.0001,0,2024-04-11 22:39:39
100522000,0.0009,0,2024-04-11 22:39:39
100519000,0.0004,0,2024-04-11 22:39:39
100517000,0.0576,0,2024-04-11 22:39:39
100620000,0.0001,1,2024-04-11 22:39:39
100627000,0.1027,1,2024-04-11 22:39:39
100628000,0.0561,1,2024-04-11 22:39:39
100639000,0.0069,1,2024-04-11 22:39:39
100641000,0.0819,1,2024-04-11 22:39:39
100649000,0.0587,1,2024-04-11 22:39:39
100653000,0.0129,1,2024-04-11 22:39:39
100654000,0.0993,1,2024-04-11 22:39:39
100682000,1.8004,1,2024-04-11 22:39:39
100692000,5.5862,1,2024-04-11 22:39:39
